order_item_id,order_id,product_id,quantity,unit_price,unit_cogs,item_total
ITEM-0000388,ORD-000250,PRD-113,2,195.0,110.0,390.0
ITEM-0000389,ORD-000250,PRD-107,1,65.0,24.0,65.0
ITEM-0000390,ORD-000250,PRD-105,2,45.0,22.0,90.0
ITEM-0000391,ORD-000250,PRD-114,1,29.0,14.0,29.0
ITEM-0000392,ORD-000251,PRD-105,1,42.3,22.0,42.3
ITEM-0000393,ORD-000252,PRD-108,2,140.0,65.0,280.0
ITEM-0000394,ORD-000252,PRD-118,1,19.5,9.5,19.5
ITEM-0000395,ORD-000253,PRD-112,2,49.0,22.0,98.0
ITEM-0000396,ORD-000253,PRD-117,1,42.0,16.0,42.0
ITEM-0000397,ORD-000254,PRD-119,2,16.0,8.0,32.0
ITEM-0000398,ORD-000255,PRD-117,1,42.0,16.0,42.0
ITEM-0000399,ORD-000255,PRD-119,2,16.0,8.0,32.0
ITEM-0000400,ORD-000255,PRD-105,2,42.3,22.0,84.6
ITEM-0000401,ORD-000256,PRD-108,1,140.0,65.0,140.0
ITEM-0000402,ORD-000256,PRD-104,1,89.3,55.0,89.3
ITEM-0000403,ORD-000257,PRD-116,1,62.0,26.0,62.0
ITEM-0000404,ORD-000257,PRD-107,2,65.0,24.0,130.0
ITEM-0000405,ORD-000258,PRD-110,2,95.0,42.0,190.0
ITEM-0000406,ORD-000259,PRD-118,2,19.5,9.5,39.0
ITEM-0000407,ORD-000260,PRD-116,2,62.0,26.0,124.0
ITEM-0000408,ORD-000261,PRD-102,1,459.66,310.0,459.66
ITEM-0000409,ORD-000262,PRD-118,1,19.5,9.5,19.5
ITEM-0000410,ORD-000263,PRD-106,2,85.0,38.0,170.0
ITEM-0000411,ORD-000263,PRD-108,1,140.0,65.0,140.0
ITEM-0000412,ORD-000264,PRD-110,1,95.0,42.0,95.0
ITEM-0000413,ORD-000264,PRD-106,2,85.0,38.0,170.0
ITEM-0000414,ORD-000264,PRD-104,1,95.0,55.0,95.0
ITEM-0000415,ORD-000265,PRD-106,1,85.0,38.0,85.0
ITEM-0000416,ORD-000265,PRD-104,1,95.0,55.0,95.0
ITEM-0000417,ORD-000266,PRD-108,2,140.0,65.0,280.0
ITEM-0000418,ORD-000267,PRD-104,1,95.0,55.0,95.0
ITEM-0000419,ORD-000268,PRD-103,1,79.0,45.0,79.0
ITEM-0000420,ORD-000268,PRD-117,1,42.0,16.0,42.0
ITEM-0000421,ORD-000269,PRD-101,1,199.0,120.0,199.0
ITEM-0000422,ORD-000269,PRD-114,1,29.0,14.0,29.0
ITEM-0000423,ORD-000270,PRD-103,1,79.0,45.0,79.0
ITEM-0000424,ORD-000270,PRD-105,1,45.0,22.0,45.0
ITEM-0000425,ORD-000270,PRD-110,2,95.0,42.0,190.0
ITEM-0000426,ORD-000270,PRD-107,1,65.0,24.0,65.0
ITEM-0000427,ORD-000271,PRD-104,1,95.0,55.0,95.0
ITEM-0000428,ORD-000271,PRD-108,2,140.0,65.0,280.0
ITEM-0000429,ORD-000272,PRD-107,1,65.0,24.0,65.0
ITEM-0000430,ORD-000273,PRD-105,2,42.3,22.0,84.6
ITEM-0000431,ORD-000274,PRD-108,2,140.0,65.0,280.0
ITEM-0000432,ORD-000274,PRD-118,1,19.5,9.5,19.5
ITEM-0000433,ORD-000274,PRD-119,1,16.0,8.0,16.0
ITEM-0000434,ORD-000275,PRD-113,2,195.0,110.0,390.0
ITEM-0000435,ORD-000275,PRD-107,1,65.0,24.0,65.0
ITEM-0000436,ORD-000275,PRD-102,2,459.66,310.0,919.32
ITEM-0000437,ORD-000276,PRD-110,1,95.0,42.0,95.0
ITEM-0000438,ORD-000276,PRD-112,1,49.0,22.0,49.0
ITEM-0000439,ORD-000277,PRD-102,1,489.0,310.0,489.0
ITEM-0000440,ORD-000278,PRD-119,1,16.0,8.0,16.0
ITEM-0000441,ORD-000279,PRD-116,2,62.0,26.0,124.0
ITEM-0000442,ORD-000280,PRD-111,1,38.0,18.0,38.0
ITEM-0000443,ORD-000280,PRD-108,2,140.0,65.0,280.0
ITEM-0000444,ORD-000281,PRD-117,2,42.0,16.0,84.0
ITEM-0000445,ORD-000282,PRD-113,2,195.0,110.0,390.0
ITEM-0000446,ORD-000282,PRD-119,2,16.0,8.0,32.0
ITEM-0000447,ORD-000282,PRD-109,1,32.0,12.0,32.0
ITEM-0000448,ORD-000283,PRD-107,2,65.0,24.0,130.0
ITEM-0000449,ORD-000284,PRD-104,1,89.3,55.0,89.3
ITEM-0000450,ORD-000285,PRD-119,2,16.0,8.0,32.0
ITEM-0000451,ORD-000285,PRD-103,1,74.26,45.0,74.26
ITEM-0000452,ORD-000286,PRD-115,2,28.0,11.0,56.0
ITEM-0000453,ORD-000287,PRD-103,2,79.0,45.0,158.0
ITEM-0000454,ORD-000287,PRD-102,1,489.0,310.0,489.0
ITEM-0000455,ORD-000288,PRD-109,1,32.0,12.0,32.0
ITEM-0000456,ORD-000288,PRD-101,2,187.06,120.0,374.12
ITEM-0000457,ORD-000289,PRD-114,1,29.0,14.0,29.0
ITEM-0000458,ORD-000290,PRD-106,2,85.0,38.0,170.0
ITEM-0000459,ORD-000290,PRD-114,1,29.0,14.0,29.0
ITEM-0000460,ORD-000291,PRD-111,1,38.0,18.0,38.0
ITEM-0000461,ORD-000291,PRD-113,1,195.0,110.0,195.0
ITEM-0000462,ORD-000292,PRD-111,2,38.0,18.0,76.0
ITEM-0000463,ORD-000293,PRD-101,1,187.06,120.0,187.06
ITEM-0000464,ORD-000293,PRD-105,2,42.3,22.0,84.6
ITEM-0000465,ORD-000293,PRD-104,2,89.3,55.0,178.6
ITEM-0000466,ORD-000294,PRD-111,2,38.0,18.0,76.0
ITEM-0000467,ORD-000294,PRD-103,1,79.0,45.0,79.0
ITEM-0000468,ORD-000295,PRD-111,2,38.0,18.0,76.0
ITEM-0000469,ORD-000296,PRD-111,2,38.0,18.0,76.0
ITEM-0000470,ORD-000296,PRD-118,2,19.5,9.5,39.0
ITEM-0000471,ORD-000296,PRD-109,1,32.0,12.0,32.0
ITEM-0000472,ORD-000297,PRD-111,2,38.0,18.0,76.0
ITEM-0000473,ORD-000297,PRD-113,1,195.0,110.0,195.0
ITEM-0000474,ORD-000297,PRD-119,1,16.0,8.0,16.0
ITEM-0000475,ORD-000298,PRD-104,2,95.0,55.0,190.0
ITEM-0000476,ORD-000299,PRD-104,1,95.0,55.0,95.0
ITEM-0000477,ORD-000300,PRD-109,2,32.0,12.0,64.0
ITEM-0000478,ORD-000301,PRD-105,1,42.3,22.0,42.3
ITEM-0000479,ORD-000301,PRD-119,2,16.0,8.0,32.0
ITEM-0000480,ORD-000302,PRD-110,2,95.0,42.0,190.0
ITEM-0000481,ORD-000302,PRD-114,2,29.0,14.0,58.0
ITEM-0000482,ORD-000303,PRD-117,1,42.0,16.0,42.0
ITEM-0000483,ORD-000303,PRD-107,1,65.0,24.0,65.0
ITEM-0000484,ORD-000303,PRD-115,1,28.0,11.0,28.0
ITEM-0000485,ORD-000303,PRD-106,1,85.0,38.0,85.0
ITEM-0000486,ORD-000304,PRD-103,2,74.26,45.0,148.52
ITEM-0000487,ORD-000305,PRD-107,2,65.0,24.0,130.0
ITEM-0000488,ORD-000305,PRD-119,1,16.0,8.0,16.0
ITEM-0000489,ORD-000306,PRD-116,1,62.0,26.0,62.0
ITEM-0000490,ORD-000306,PRD-111,2,38.0,18.0,76.0
ITEM-0000491,ORD-000306,PRD-114,1,29.0,14.0,29.0
ITEM-0000492,ORD-000307,PRD-110,1,95.0,42.0,95.0
ITEM-0000493,ORD-000307,PRD-112,2,49.0,22.0,98.0
ITEM-0000494,ORD-000308,PRD-111,1,38.0,18.0,38.0
ITEM-0000495,ORD-000308,PRD-114,1,29.0,14.0,29.0
ITEM-0000496,ORD-000309,PRD-113,2,195.0,110.0,390.0
ITEM-0000497,ORD-000310,PRD-107,1,65.0,24.0,65.0
ITEM-0000498,ORD-000311,PRD-116,2,62.0,26.0,124.0
ITEM-0000499,ORD-000311,PRD-107,1,65.0,24.0,65.0
ITEM-0000500,ORD-000312,PRD-107,1,65.0,24.0,65.0
ITEM-0000501,ORD-000312,PRD-109,2,32.0,12.0,64.0
ITEM-0000502,ORD-000312,PRD-106,1,85.0,38.0,85.0
ITEM-0000503,ORD-000312,PRD-114,2,29.0,14.0,58.0
ITEM-0000504,ORD-000313,PRD-119,1,16.0,8.0,16.0
ITEM-0000505,ORD-000314,PRD-116,1,62.0,26.0,62.0
ITEM-0000506,ORD-000315,PRD-104,2,95.0,55.0,190.0
ITEM-0000507,ORD-000316,PRD-113,1,195.0,110.0,195.0
ITEM-0000508,ORD-000317,PRD-107,1,65.0,24.0,65.0
ITEM-0000509,ORD-000318,PRD-108,1,140.0,65.0,140.0
ITEM-0000510,ORD-000319,PRD-108,2,140.0,65.0,280.0
ITEM-0000511,ORD-000320,PRD-108,1,140.0,65.0,140.0
ITEM-0000512,ORD-000320,PRD-117,1,42.0,16.0,42.0
ITEM-0000513,ORD-000321,PRD-119,2,16.0,8.0,32.0
ITEM-0000514,ORD-000321,PRD-101,1,199.0,120.0,199.0
ITEM-0000515,ORD-000321,PRD-112,2,49.0,22.0,98.0
ITEM-0000516,ORD-000321,PRD-118,1,19.5,9.5,19.5
ITEM-0000517,ORD-000322,PRD-103,1,74.26,45.0,74.26
ITEM-0000518,ORD-000323,PRD-113,1,195.0,110.0,195.0
ITEM-0000519,ORD-000324,PRD-101,1,187.06,120.0,187.06
ITEM-0000520,ORD-000324,PRD-112,2,49.0,22.0,98.0
ITEM-0000521,ORD-000324,PRD-108,2,140.0,65.0,280.0
ITEM-0000522,ORD-000325,PRD-116,2,62.0,26.0,124.0
ITEM-0000523,ORD-000325,PRD-105,1,45.0,22.0,45.0
ITEM-0000524,ORD-000326,PRD-106,1,85.0,38.0,85.0
ITEM-0000525,ORD-000327,PRD-106,2,85.0,38.0,170.0
ITEM-0000526,ORD-000327,PRD-109,2,32.0,12.0,64.0
ITEM-0000527,ORD-000328,PRD-115,2,28.0,11.0,56.0
ITEM-0000528,ORD-000329,PRD-107,2,65.0,24.0,130.0
ITEM-0000529,ORD-000329,PRD-115,2,28.0,11.0,56.0
ITEM-0000530,ORD-000329,PRD-105,1,45.0,22.0,45.0
ITEM-0000531,ORD-000330,PRD-103,1,74.26,45.0,74.26
ITEM-0000532,ORD-000331,PRD-105,1,45.0,22.0,45.0
ITEM-0000533,ORD-000332,PRD-101,2,187.06,120.0,374.12
ITEM-0000534,ORD-000332,PRD-103,2,74.26,45.0,148.52
ITEM-0000535,ORD-000333,PRD-114,2,29.0,14.0,58.0
ITEM-0000536,ORD-000334,PRD-119,1,16.0,8.0,16.0
ITEM-0000537,ORD-000335,PRD-106,2,85.0,38.0,170.0
ITEM-0000538,ORD-000335,PRD-109,2,32.0,12.0,64.0
ITEM-0000539,ORD-000336,PRD-112,2,49.0,22.0,98.0
ITEM-0000540,ORD-000336,PRD-110,2,95.0,42.0,190.0
ITEM-0000541,ORD-000337,PRD-105,2,45.0,22.0,90.0
ITEM-0000542,ORD-000338,PRD-116,1,62.0,26.0,62.0
ITEM-0000543,ORD-000339,PRD-101,1,187.06,120.0,187.06
ITEM-0000544,ORD-000340,PRD-117,1,42.0,16.0,42.0
ITEM-0000545,ORD-000340,PRD-105,2,45.0,22.0,90.0
ITEM-0000546,ORD-000340,PRD-101,1,199.0,120.0,199.0
ITEM-0000547,ORD-000341,PRD-113,2,195.0,110.0,390.0
ITEM-0000548,ORD-000341,PRD-112,2,49.0,22.0,98.0
ITEM-0000549,ORD-000342,PRD-119,2,16.0,8.0,32.0
ITEM-0000550,ORD-000343,PRD-116,2,62.0,26.0,124.0
ITEM-0000551,ORD-000344,PRD-101,1,199.0,120.0,199.0
ITEM-0000552,ORD-000345,PRD-112,2,49.0,22.0,98.0
ITEM-0000553,ORD-000346,PRD-108,1,140.0,65.0,140.0
ITEM-0000554,ORD-000346,PRD-109,1,32.0,12.0,32.0
ITEM-0000555,ORD-000347,PRD-116,1,62.0,26.0,62.0
ITEM-0000556,ORD-000347,PRD-108,1,140.0,65.0,140.0
ITEM-0000557,ORD-000347,PRD-113,2,195.0,110.0,390.0
ITEM-0000558,ORD-000347,PRD-110,1,95.0,42.0,95.0
ITEM-0000559,ORD-000348,PRD-113,2,195.0,110.0,390.0
ITEM-0000560,ORD-000348,PRD-109,1,32.0,12.0,32.0
ITEM-0000561,ORD-000349,PRD-107,2,65.0,24.0,130.0
ITEM-0000562,ORD-000350,PRD-108,2,140.0,65.0,280.0
ITEM-0000563,ORD-000351,PRD-107,2,65.0,24.0,130.0
ITEM-0000564,ORD-000352,PRD-104,1,89.3,55.0,89.3
ITEM-0000565,ORD-000352,PRD-114,1,29.0,14.0,29.0
ITEM-0000566,ORD-000353,PRD-101,1,199.0,120.0,199.0
ITEM-0000567,ORD-000353,PRD-113,1,195.0,110.0,195.0
ITEM-0000568,ORD-000354,PRD-111,1,38.0,18.0,38.0
ITEM-0000569,ORD-000354,PRD-102,2,459.66,310.0,919.32
ITEM-0000570,ORD-000354,PRD-101,2,187.06,120.0,374.12
ITEM-0000571,ORD-000355,PRD-117,1,42.0,16.0,42.0
ITEM-0000572,ORD-000355,PRD-111,2,38.0,18.0,76.0
ITEM-0000573,ORD-000355,PRD-104,1,95.0,55.0,95.0
ITEM-0000574,ORD-000355,PRD-114,1,29.0,14.0,29.0
ITEM-0000575,ORD-000356,PRD-115,1,28.0,11.0,28.0
ITEM-0000576,ORD-000356,PRD-112,1,49.0,22.0,49.0
ITEM-0000577,ORD-000356,PRD-107,2,65.0,24.0,130.0
ITEM-0000578,ORD-000357,PRD-117,1,42.0,16.0,42.0
ITEM-0000579,ORD-000357,PRD-105,2,42.3,22.0,84.6
ITEM-0000580,ORD-000358,PRD-118,1,19.5,9.5,19.5
ITEM-0000581,ORD-000359,PRD-106,1,85.0,38.0,85.0
ITEM-0000582,ORD-000360,PRD-116,1,62.0,26.0,62.0
ITEM-0000583,ORD-000360,PRD-109,1,32.0,12.0,32.0
ITEM-0000584,ORD-000361,PRD-101,2,199.0,120.0,398.0
ITEM-0000585,ORD-000362,PRD-118,1,19.5,9.5,19.5
ITEM-0000586,ORD-000362,PRD-104,1,95.0,55.0,95.0
ITEM-0000587,ORD-000363,PRD-111,2,38.0,18.0,76.0
ITEM-0000588,ORD-000364,PRD-107,1,65.0,24.0,65.0
ITEM-0000589,ORD-000364,PRD-104,1,95.0,55.0,95.0
ITEM-0000590,ORD-000365,PRD-109,1,32.0,12.0,32.0
ITEM-0000591,ORD-000366,PRD-104,1,95.0,55.0,95.0
ITEM-0000592,ORD-000366,PRD-105,2,45.0,22.0,90.0
ITEM-0000593,ORD-000367,PRD-107,1,65.0,24.0,65.0
ITEM-0000594,ORD-000368,PRD-102,1,459.66,310.0,459.66
ITEM-0000595,ORD-000369,PRD-114,2,29.0,14.0,58.0
ITEM-0000596,ORD-000370,PRD-109,2,32.0,12.0,64.0
ITEM-0000597,ORD-000371,PRD-108,1,140.0,65.0,140.0
ITEM-0000598,ORD-000372,PRD-102,1,459.66,310.0,459.66
ITEM-0000599,ORD-000373,PRD-105,1,45.0,22.0,45.0
ITEM-0000600,ORD-000373,PRD-112,1,49.0,22.0,49.0
ITEM-0000601,ORD-000373,PRD-115,2,28.0,11.0,56.0
ITEM-0000602,ORD-000374,PRD-118,1,19.5,9.5,19.5
ITEM-0000603,ORD-000374,PRD-112,1,49.0,22.0,49.0
ITEM-0000604,ORD-000375,PRD-116,2,62.0,26.0,124.0
ITEM-0000605,ORD-000376,PRD-111,2,38.0,18.0,76.0
ITEM-0000606,ORD-000377,PRD-107,2,65.0,24.0,130.0
ITEM-0000607,ORD-000378,PRD-101,1,199.0,120.0,199.0
ITEM-0000608,ORD-000378,PRD-119,1,16.0,8.0,16.0
ITEM-0000609,ORD-000378,PRD-109,1,32.0,12.0,32.0
ITEM-0000610,ORD-000379,PRD-106,1,85.0,38.0,85.0
ITEM-0000611,ORD-000380,PRD-103,2,74.26,45.0,148.52
ITEM-0000612,ORD-000380,PRD-115,2,28.0,11.0,56.0
ITEM-0000613,ORD-000381,PRD-106,1,85.0,38.0,85.0
ITEM-0000614,ORD-000382,PRD-107,2,65.0,24.0,130.0
ITEM-0000615,ORD-000382,PRD-113,1,195.0,110.0,195.0
ITEM-0000616,ORD-000383,PRD-106,1,85.0,38.0,85.0
ITEM-0000617,ORD-000383,PRD-105,1,45.0,22.0,45.0
ITEM-0000618,ORD-000383,PRD-109,1,32.0,12.0,32.0
ITEM-0000619,ORD-000384,PRD-109,2,32.0,12.0,64.0
ITEM-0000620,ORD-000385,PRD-101,2,187.06,120.0,374.12
ITEM-0000621,ORD-000386,PRD-116,2,62.0,26.0,124.0
ITEM-0000622,ORD-000386,PRD-117,2,42.0,16.0,84.0
ITEM-0000623,ORD-000387,PRD-110,1,95.0,42.0,95.0
ITEM-0000624,ORD-000388,PRD-113,1,195.0,110.0,195.0
ITEM-0000625,ORD-000389,PRD-116,1,62.0,26.0,62.0
ITEM-0000626,ORD-000390,PRD-103,1,79.0,45.0,79.0
ITEM-0000627,ORD-000390,PRD-106,2,85.0,38.0,170.0
ITEM-0000628,ORD-000391,PRD-108,1,140.0,65.0,140.0
ITEM-0000629,ORD-000391,PRD-113,2,195.0,110.0,390.0
ITEM-0000630,ORD-000392,PRD-102,1,459.66,310.0,459.66
ITEM-0000631,ORD-000393,PRD-109,2,32.0,12.0,64.0
ITEM-0000632,ORD-000394,PRD-105,1,42.3,22.0,42.3
ITEM-0000633,ORD-000394,PRD-119,2,16.0,8.0,32.0
ITEM-0000634,ORD-000394,PRD-115,1,28.0,11.0,28.0
ITEM-0000635,ORD-000395,PRD-107,2,65.0,24.0,130.0
ITEM-0000636,ORD-000396,PRD-116,1,62.0,26.0,62.0
ITEM-0000637,ORD-000397,PRD-103,2,74.26,45.0,148.52
ITEM-0000638,ORD-000398,PRD-106,2,85.0,38.0,170.0
ITEM-0000639,ORD-000398,PRD-103,1,79.0,45.0,79.0
ITEM-0000640,ORD-000399,PRD-111,2,38.0,18.0,76.0
ITEM-0000641,ORD-000399,PRD-106,2,85.0,38.0,170.0
ITEM-0000642,ORD-000399,PRD-119,1,16.0,8.0,16.0
ITEM-0000643,ORD-000400,PRD-111,2,38.0,18.0,76.0
ITEM-0000644,ORD-000401,PRD-118,2,19.5,9.5,39.0
ITEM-0000645,ORD-000402,PRD-110,2,95.0,42.0,190.0
ITEM-0000646,ORD-000403,PRD-109,2,32.0,12.0,64.0
ITEM-0000647,ORD-000403,PRD-103,2,79.0,45.0,158.0
ITEM-0000648,ORD-000403,PRD-105,2,45.0,22.0,90.0
ITEM-0000649,ORD-000403,PRD-118,1,19.5,9.5,19.5
ITEM-0000650,ORD-000404,PRD-118,2,19.5,9.5,39.0
ITEM-0000651,ORD-000404,PRD-105,1,42.3,22.0,42.3
ITEM-0000652,ORD-000405,PRD-116,2,62.0,26.0,124.0
ITEM-0000653,ORD-000405,PRD-109,2,32.0,12.0,64.0
ITEM-0000654,ORD-000406,PRD-106,2,85.0,38.0,170.0
ITEM-0000655,ORD-000406,PRD-104,1,89.3,55.0,89.3
ITEM-0000656,ORD-000407,PRD-114,1,29.0,14.0,29.0
ITEM-0000657,ORD-000408,PRD-116,1,62.0,26.0,62.0
ITEM-0000658,ORD-000409,PRD-113,2,195.0,110.0,390.0
ITEM-0000659,ORD-000410,PRD-109,1,32.0,12.0,32.0
ITEM-0000660,ORD-000410,PRD-101,1,187.06,120.0,187.06
ITEM-0000661,ORD-000410,PRD-103,1,74.26,45.0,74.26
ITEM-0000662,ORD-000411,PRD-105,2,45.0,22.0,90.0
ITEM-0000663,ORD-000412,PRD-105,1,42.3,22.0,42.3
ITEM-0000664,ORD-000413,PRD-116,2,62.0,26.0,124.0
ITEM-0000665,ORD-000414,PRD-103,1,79.0,45.0,79.0
ITEM-0000666,ORD-000414,PRD-106,2,85.0,38.0,170.0
ITEM-0000667,ORD-000414,PRD-115,2,28.0,11.0,56.0
ITEM-0000668,ORD-000415,PRD-106,1,85.0,38.0,85.0
ITEM-0000669,ORD-000415,PRD-104,2,95.0,55.0,190.0
ITEM-0000670,ORD-000415,PRD-110,2,95.0,42.0,190.0
ITEM-0000671,ORD-000415,PRD-103,2,79.0,45.0,158.0
ITEM-0000672,ORD-000416,PRD-101,1,199.0,120.0,199.0
ITEM-0000673,ORD-000416,PRD-116,2,62.0,26.0,124.0
ITEM-0000674,ORD-000417,PRD-101,1,199.0,120.0,199.0
ITEM-0000675,ORD-000417,PRD-108,2,140.0,65.0,280.0
ITEM-0000676,ORD-000418,PRD-118,2,19.5,9.5,39.0
ITEM-0000677,ORD-000419,PRD-107,2,65.0,24.0,130.0
ITEM-0000678,ORD-000420,PRD-119,1,16.0,8.0,16.0
ITEM-0000679,ORD-000421,PRD-113,2,195.0,110.0,390.0
ITEM-0000680,ORD-000421,PRD-116,1,62.0,26.0,62.0
ITEM-0000681,ORD-000422,PRD-108,1,140.0,65.0,140.0
ITEM-0000682,ORD-000423,PRD-106,1,85.0,38.0,85.0
ITEM-0000683,ORD-000423,PRD-108,1,140.0,65.0,140.0
ITEM-0000684,ORD-000424,PRD-105,1,42.3,22.0,42.3
ITEM-0000685,ORD-000424,PRD-113,1,195.0,110.0,195.0
ITEM-0000686,ORD-000425,PRD-110,1,95.0,42.0,95.0
ITEM-0000687,ORD-000425,PRD-106,2,85.0,38.0,170.0
ITEM-0000688,ORD-000425,PRD-113,1,195.0,110.0,195.0
ITEM-0000689,ORD-000426,PRD-116,2,62.0,26.0,124.0
ITEM-0000690,ORD-000427,PRD-110,2,95.0,42.0,190.0
ITEM-0000691,ORD-000428,PRD-106,2,85.0,38.0,170.0
ITEM-0000692,ORD-000428,PRD-101,2,187.06,120.0,374.12
ITEM-0000693,ORD-000429,PRD-103,2,74.26,45.0,148.52
ITEM-0000694,ORD-000430,PRD-110,2,95.0,42.0,190.0
ITEM-0000695,ORD-000430,PRD-109,1,32.0,12.0,32.0
ITEM-0000696,ORD-000431,PRD-104,1,89.3,55.0,89.3
ITEM-0000697,ORD-000431,PRD-113,2,195.0,110.0,390.0
ITEM-0000698,ORD-000432,PRD-111,2,38.0,18.0,76.0
ITEM-0000699,ORD-000433,PRD-113,1,195.0,110.0,195.0
ITEM-0000700,ORD-000434,PRD-113,2,195.0,110.0,390.0
ITEM-0000701,ORD-000434,PRD-103,2,79.0,45.0,158.0
ITEM-0000702,ORD-000434,PRD-115,1,28.0,11.0,28.0
ITEM-0000703,ORD-000435,PRD-107,2,65.0,24.0,130.0
ITEM-0000704,ORD-000436,PRD-110,2,95.0,42.0,190.0
ITEM-0000705,ORD-000436,PRD-117,1,42.0,16.0,42.0
ITEM-0000706,ORD-000437,PRD-110,1,95.0,42.0,95.0
ITEM-0000707,ORD-000437,PRD-108,2,140.0,65.0,280.0
ITEM-0000708,ORD-000438,PRD-117,1,42.0,16.0,42.0
ITEM-0000709,ORD-000438,PRD-111,1,38.0,18.0,38.0
ITEM-0000710,ORD-000439,PRD-113,1,195.0,110.0,195.0
ITEM-0000711,ORD-000439,PRD-118,1,19.5,9.5,19.5
ITEM-0000712,ORD-000439,PRD-103,1,79.0,45.0,79.0
ITEM-0000713,ORD-000440,PRD-111,1,38.0,18.0,38.0
ITEM-0000714,ORD-000441,PRD-104,1,95.0,55.0,95.0
ITEM-0000715,ORD-000441,PRD-107,1,65.0,24.0,65.0
ITEM-0000716,ORD-000442,PRD-111,1,38.0,18.0,38.0
ITEM-0000717,ORD-000442,PRD-109,1,32.0,12.0,32.0
ITEM-0000718,ORD-000442,PRD-114,2,29.0,14.0,58.0
ITEM-0000719,ORD-000443,PRD-107,1,65.0,24.0,65.0
ITEM-0000720,ORD-000444,PRD-115,2,28.0,11.0,56.0
ITEM-0000721,ORD-000444,PRD-110,2,95.0,42.0,190.0
ITEM-0000722,ORD-000445,PRD-102,2,489.0,310.0,978.0
ITEM-0000723,ORD-000445,PRD-114,2,29.0,14.0,58.0
ITEM-0000724,ORD-000446,PRD-116,2,62.0,26.0,124.0
ITEM-0000725,ORD-000446,PRD-107,2,65.0,24.0,130.0
ITEM-0000726,ORD-000446,PRD-117,2,42.0,16.0,84.0
ITEM-0000727,ORD-000447,PRD-116,2,62.0,26.0,124.0
ITEM-0000728,ORD-000448,PRD-110,1,95.0,42.0,95.0
ITEM-0000729,ORD-000449,PRD-110,1,95.0,42.0,95.0
ITEM-0000730,ORD-000449,PRD-119,2,16.0,8.0,32.0
ITEM-0000731,ORD-000449,PRD-112,1,49.0,22.0,49.0
ITEM-0000732,ORD-000449,PRD-104,2,95.0,55.0,190.0
ITEM-0000733,ORD-000450,PRD-113,1,195.0,110.0,195.0
ITEM-0000734,ORD-000450,PRD-118,2,19.5,9.5,39.0
ITEM-0000735,ORD-000451,PRD-119,2,16.0,8.0,32.0
ITEM-0000736,ORD-000451,PRD-108,2,140.0,65.0,280.0
ITEM-0000737,ORD-000452,PRD-116,2,62.0,26.0,124.0
ITEM-0000738,ORD-000452,PRD-112,2,49.0,22.0,98.0
ITEM-0000739,ORD-000453,PRD-105,1,45.0,22.0,45.0
ITEM-0000740,ORD-000454,PRD-107,1,65.0,24.0,65.0
ITEM-0000741,ORD-000455,PRD-102,1,489.0,310.0,489.0
ITEM-0000742,ORD-000456,PRD-104,2,89.3,55.0,178.6
ITEM-0000743,ORD-000457,PRD-103,1,79.0,45.0,79.0
ITEM-0000744,ORD-000457,PRD-112,2,49.0,22.0,98.0
ITEM-0000745,ORD-000457,PRD-101,2,199.0,120.0,398.0
ITEM-0000746,ORD-000458,PRD-104,1,89.3,55.0,89.3
ITEM-0000747,ORD-000459,PRD-114,1,29.0,14.0,29.0
ITEM-0000748,ORD-000459,PRD-119,1,16.0,8.0,16.0
ITEM-0000749,ORD-000459,PRD-118,1,19.5,9.5,19.5
ITEM-0000750,ORD-000459,PRD-101,2,199.0,120.0,398.0
ITEM-0000751,ORD-000460,PRD-119,2,16.0,8.0,32.0
ITEM-0000752,ORD-000460,PRD-116,2,62.0,26.0,124.0
ITEM-0000753,ORD-000460,PRD-112,1,49.0,22.0,49.0
ITEM-0000754,ORD-000461,PRD-117,1,42.0,16.0,42.0
ITEM-0000755,ORD-000461,PRD-102,1,489.0,310.0,489.0
ITEM-0000756,ORD-000461,PRD-116,1,62.0,26.0,62.0
ITEM-0000757,ORD-000462,PRD-106,2,85.0,38.0,170.0
ITEM-0000758,ORD-000463,PRD-112,1,49.0,22.0,49.0
ITEM-0000759,ORD-000463,PRD-116,2,62.0,26.0,124.0
ITEM-0000760,ORD-000464,PRD-108,2,140.0,65.0,280.0
ITEM-0000761,ORD-000464,PRD-106,1,85.0,38.0,85.0
ITEM-0000762,ORD-000465,PRD-105,1,45.0,22.0,45.0
ITEM-0000763,ORD-000465,PRD-111,1,38.0,18.0,38.0
ITEM-0000764,ORD-000466,PRD-108,2,140.0,65.0,280.0
ITEM-0000765,ORD-000466,PRD-103,2,74.26,45.0,148.52
ITEM-0000766,ORD-000467,PRD-119,1,16.0,8.0,16.0
ITEM-0000767,ORD-000467,PRD-109,1,32.0,12.0,32.0
ITEM-0000768,ORD-000468,PRD-109,2,32.0,12.0,64.0
ITEM-0000769,ORD-000469,PRD-106,1,85.0,38.0,85.0
ITEM-0000770,ORD-000470,PRD-114,1,29.0,14.0,29.0
ITEM-0000771,ORD-000471,PRD-101,2,199.0,120.0,398.0
ITEM-0000772,ORD-000471,PRD-104,2,95.0,55.0,190.0
ITEM-0000773,ORD-000472,PRD-109,2,32.0,12.0,64.0
ITEM-0000774,ORD-000473,PRD-104,2,89.3,55.0,178.6
